unique_id,osmid,element_type,amenity,name,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,note,cuisine,opening_hours,phone,website,delivery,created_by,capacity,takeaway,name:fr,email,name:en,internet_access,toilets:wheelchair,contact:fax,contact:phone,contact:website,source,stars,tourism,wikidata,alt_name,description,outdoor_seating,smoking,contact:facebook,start_date,drive_in,contact:email,payment:coins,payment:mastercard,payment:notes,payment:visa,reservation,wheelchair:description,wheelchair:description:fr,name:de,designation,addr:housename,fax,level,payment:cash,internet_access:fee,toilets,payment:bitcoin,payment:litecoin,name:ko,survey:date,payment:credit_cards,payment:debit_cards,payment:maestro,payment:postfinance_card,bar,internet_access:ssid,facebook,opening_hours:url,old_name,opening_hours:covid19,lgbt,contact:phone_1,country,diet:vegan,diet:vegetarian,name:it,contact:mobile,opening_hours:signed,access:covid19,delivery:covid19,takeaway:covid19,brewery,drive_through:covid19,nodes,building,ele,min_age,building:levels,id,lon,lat
node/1433208121,1433208121,node,restaurant,Shahi,,POINT (6.1456513 46.2131966),,,38,,Rue de Lausanne,,indian,,,http://www.shahifood.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,6.1456513,46.2131966
node/1457725066,1457725066,node,restaurant,Café du Rondeau,limited,POINT (6.1394734 46.1801324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"une marche à l'entrée de 12cm haut et 37cm large, hauteur sous table 71cm pied central, toilettes inaccessibles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,6.1394734,46.1801324
node/1457731827,1457731827,node,restaurant,Café de l'Aigle,no,POINT (6.140873200000001 46.1818419),Carouge,CH,42,1227.0,Rue Ancienne,,,,,,,,,,,,,,,,,,Fêtons Linux 2011,,,,,,,,,,,,,,,,,seuil d'entrée=12.5cm; hauteur sous table=72cm; WC aux même étages=non; dimension WC=140x83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.140873200000001,46.1818419
node/1457759826,1457759826,node,restaurant,Boccalino,no,POINT (6.1392369 46.1804055),Carouge,,4,,Place du Rondeau,,italian,,,,,,,,,,,,,,,,Fêtons Linux 2011,,,,,,,,,,,,,,,,,"2 marches 18cm à l'entrée, porte WC 64,5cm ouverture intérieure, hauteur sous table 65cm à l'intérieur et 70cm à l'extérieur, table à pied central à l'extérieur, table à pieds latéraux à l'intérieur, table chaise roulante sur demande à la réservation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,6.1392369,46.1804055
node/1457774523,1457774523,node,restaurant,Ku De Ta,limited,POINT (6.139283900000001 46.1796271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil h=6cm, p=40cm; WC pas d'information; tables 4 pieds h=70cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,6.139283900000001,46.1796271
node/1457781841,1457781841,node,restaurant,La Table,limited,POINT (6.1397106 46.1832762),Carouge,CH,31,1227.0,Rue Jacques-Dalphin,,french,,,,,,,,,,,,,,,,Fêtons Linux 2011,,,,,,,,,,,,,,,,,,"seuil entrée h=3cm, p=7cm; marche WC femme, WC homme porte 75,5cm; table à pied central h=75cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.1397106,46.1832762
node/1457790110,1457790110,node,restaurant,Gabrien,limited,POINT (6.1416346 46.1853956),Carouge,CH,8,1227.0,Rue Roi-Victor-Amé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seuil entrée h=4cm p=6cm; WC non adaptés porte 70cm et 31cm d'espace libre à côté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,6.1416346,46.1853956
node/1457796733,1457796733,node,restaurant,Auberge communale de Carouge,yes,POINT (6.141053700000001 46.1813388),,,,,,,,,,,,,,,,,,,yes,,,,Fêtons Linux 2011,,,,,,,,,,,,,,,,,"seuil entrée h=5cm, p=8cm; WC handicapé au sous-sol par ascenseur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,6.1410537000000005,46.1813388
node/1457804928,1457804928,node,restaurant,La Cuccagna,limited,POINT (6.1412033 46.1853718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seuil entrée h=7cm p=27cm; 1 salle non accessible; WC à un autre étage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,6.1412033,46.1853718
node/1457815170,1457815170,node,restaurant,Café des Vignes,no,POINT (6.1543124 46.1958339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"entrée avec 2 marches de 15 cm; sas d'entrée 1x1,33m; WC non adaptés porte 67cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,6.1543124,46.1958339
node/1457831442,1457831442,node,restaurant,La Fleur de Champel,no,POINT (6.1536525 46.19611810000001),Genève,,6,,Avenue Jules-Crosnier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches 3,5cm à l'entrée;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,6.1536525,46.19611810000001
node/1457836088,1457836088,node,restaurant,Le Flora Bar,limited,POINT (6.161479900000001 46.1938574),,,55,1206.0,Route de Florissant,,italian;grill;steak_house;seafood;burger;pizza;pasta;coffee_shop;deli,Mo-Su 08:00-00:00,+41227070780,,,,,,Indigo,,Indigo,wlan,,,,,,,,,,,,,,,,,,,,,,"1 marche de 15cm à l'entrée; porte d'entrée de 72cm; WC non adaptés, WC femme à l'étage",,Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,6.161479900000001,46.1938574
node/1457848341,1457848341,node,restaurant,La Maison du Gâteau,yes,POINT (6.1619801 46.1934918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pente à l'entrée de 5% avec porte automatique; WC adaptés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.1619801,46.1934918
node/1457848346,1457848346,node,restaurant,Coop,yes,POINT (6.161289099999999 46.1931957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,portes toujours ouvertes; WC adaptés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6.161289099999999,46.193195700000004
node/1459848861,1459848861,node,restaurant,CNV,no,POINT (6.170756 46.288953),,,,,,,,"Feb-Oct Mo-Sa 08:00-23:00, Su 08:00-18:00",,http://www.cnv.ch,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6.170756,46.288953
node/1460019131,1460019131,node,restaurant,restaurant le soleil,,POINT (6.1056636 46.2063537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.1056636,46.2063537
node/1460357636,1460357636,node,restaurant,le P'tit Carougeois,yes,POINT (6.1406668 46.1864676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,6.1406668,46.1864676
node/1492041654,1492041654,node,restaurant,,,POINT (6.131121599999999 46.2250277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,6.131121599999999,46.2250277
node/1492041655,1492041655,node,restaurant,China Garden,,POINT (6.1310167 46.2249609),,,,,,,chinese,,,,,,,,,,,,,,,,Local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,6.1310167,46.2249609
node/1494691565,1494691565,node,restaurant,SevenSeven,,POINT (6.1359205 46.1831925),,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6.1359205,46.1831925
node/1497895146,1497895146,node,restaurant,Château d'If,,POINT (6.197826999999999 46.2398437),Vésenaz,,51,,Route d'Hermance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.197826999999999,46.2398437
node/1520133503,1520133503,node,restaurant,Au coin du bar,no,POINT (6.1564015 46.2028316),,,17,,Rue F. Versonnex,,french,,,https://www.aucoindubar.ch/,,,,,,,,,,,,,local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,6.1564015,46.202831599999996
node/1520142588,1520142588,node,restaurant,Café bon vin,,POINT (6.156632800000001 46.2027763),,,19,1207.0,Rue F. Versonnex,,regional,,,http://www.restorang.ch/Caf%C3%A9-Bon-Vin-geneve-rtid494.htm,,,,,,,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,Cheese fondue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,6.156632800000001,46.2027763
node/1528796172,1528796172,node,restaurant,Chez Marino,,POINT (6.157038200000001 46.203087),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,6.157038200000001,46.203087
node/1528866214,1528866214,node,restaurant,La Fringale,,POINT (6.1605527 46.2028769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,6.1605527,46.2028769
node/1569830585,1569830585,node,restaurant,Chez Ma Cousine,,POINT (6.129959099999999 46.22253660000001),Genève,,2,1209.0,Chemin du Petit-Saconnex,,chicken,,,http://www.chezmacousine.ch/site/fr/,no,,30.0,yes,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,6.129959099999999,46.222536600000005
node/1578699331,1578699331,node,restaurant,La Colombe,,POINT (6.133526 46.2201131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,6.133526,46.2201131
node/1634608835,1634608835,node,restaurant,Café du Marché,limited,POINT (6.141112000000001 46.1843822),Carouge,CH,4,1227.0,Place du Marché,,,,+41 (0)22 / 827 16 96,http://www.cafe-du-marche.ch,,,,,,cafedumarchesarl@gmail.com,,,no,,,,,,,,,,,no,,,,,,,,,,seuil d'entrée=2.5cm; hauteur sous table=72.5cm; WC aux même étages=non; dimension WC=95x76,,,,Place du marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,6.141112000000001,46.1843822
node/1634633918,1634633918,node,restaurant,Moshimoshi,no,POINT (6.141907900000001 46.183136),Carouge,CH,4,1227.0,rue des Moraines,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seuil d'entrée=15cm; hauteur sous table=71cm; WC aux même étages=oui; dimension WC=119x59cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,6.1419079000000005,46.183136
node/1634638275,1634638275,node,restaurant,ô Calme,no,POINT (6.140899099999999 46.1820097),Carouge,CH,36,1227.0,Rue Ancienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches 18cm à l'entrée, porte WC 64,5cm ouverture intérieure, hauteur sous table 65cm à l'intérieur et 70cm à l'extérieur, table à pied central à l'extérieur, table à pieds latéraux à l'intérieur, table chaise roulante sur demande à la réservation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,6.1408990999999995,46.1820097
node/1635105464,1635105464,node,restaurant,Restaurant Le Chalet Suisse,,POINT (6.1451814 46.2094609),,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,6.1451814,46.209460899999996
node/1637565890,1637565890,node,restaurant,L'Onésienne,no,POINT (6.099174 46.1900615),Onex,CH,14,1213.0,rue du Vieux-Moulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil d'entrée=15cm, hauteur sous table=73, WC au même étage=oui, dimension WC=186x76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,6.099174,46.1900615
node/1637570084,1637570084,node,restaurant,La Ferme,yes,POINT (6.098880599999999 46.1829183),Onex,CH,132,1213.0,route de Chancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil d'entrée=4cm, hauteur sous table=76cm, WC au même étage=oui, dimension WC=152x82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,6.098880599999999,46.1829183
node/1637891760,1637891760,node,restaurant,Red-Ox Steak House,no,POINT (6.1515797 46.1960053),Genève,CH,8,1206.0,Boulevard des Tranchées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pente de la rampe=7.5%, hauteur seuil=38cm, hauteur sous table=72cm, WC au même étage=non, dimension WC=104x163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,6.1515797,46.196005299999996
node/1637895109,1637895109,node,restaurant,Le Victoria,,POINT (6.152663400000001 46.1959401),Genève,,,1206.0,Rue de l'Athénée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,6.152663400000001,46.1959401
node/1641031230,1641031230,node,restaurant,L'Aigle d'Or,,POINT (6.1423457 46.1858902),,,13,1227.0,rue de la Filature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,6.1423457,46.1858902
node/1641072910,1641072910,node,restaurant,au Vieux Carouge,,POINT (6.139643 46.1836022),Carouge,,27,1227.0,Rue Jacques-Dalphin,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,6.139643,46.1836022
node/1642189130,1642189130,node,restaurant,Brasserie La Bourse,no,POINT (6.1408865 46.1839273),Genève,,7,1227.0,Place du Marché,,regional,,+41 22 342 04 66,https://www.la-bourse.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour les chaises roulantes accès par la porte arrière de 80cm de large, 68cm de hauteur sous table, table à pied central, WC à l'étage inférieur par un escalier de 16 marches de 17cm de haut chacune, dimension des WC de 160x80cm",,,,,+41 22 300 42 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.1408865,46.1839273
node/1642194766,1642194766,node,restaurant,Le Canard Intelligent,,POINT (6.139342299999999 46.18545039999999),,,11,1227.0,Jacques-Dalphin,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.139342299999999,46.18545039999999
node/1642207258,1642207258,node,restaurant,Café des Négociants,limited,POINT (6.140460900000001 46.1856958),Carouge,,29,1227.0,rue de la Filature,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,6.140460900000001,46.1856958
node/1653596026,1653596026,node,restaurant,Step d'Aïre cafeteria,yes,POINT (6.0899485 46.1968578),vernier,,17,1219.0,ch. de la verseuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cafeteria d'entreprise ouverte au public toilette adaptée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,6.0899485,46.1968578
node/1678656798,1678656798,node,restaurant,Chez Francis,no,POINT (6.140444599999999 46.2076247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,6.1404445999999995,46.207624700000004
node/1678670777,1678670777,node,restaurant,Takumi,limited,POINT (6.143208400000001 46.1991031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pas de wc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,6.143208400000001,46.1991031
node/1707498873,1707498873,node,restaurant,Boky,,POINT (6.144647099999999 46.2114109),,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,6.144647099999999,46.2114109
node/1707498874,1707498874,node,restaurant,Le Pressoir,,POINT (6.147174 46.2104049),,,,,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,6.147174,46.2104049
node/1712594805,1712594805,node,restaurant,Yukiguni,,POINT (6.1397579 46.20631599999999),Geneva,,4,1201.0,Boulevard James-Fazy,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,6.1397579,46.206315999999994
node/1723638568,1723638568,node,restaurant,Le Rozzel,,POINT (6.145591099999999 46.20182929999999),,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,6.145591099999999,46.20182929999999
node/1738397216,1738397216,node,restaurant,Restaurant du Mont-Blanc,yes,POINT (6.1400927 46.1803123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil entrée de 3.5cm, largeur porte entrée de 90cm, saas de 180x90cm, 71cm de hauteur sous table, largeur porte WC de 65cm, 165x92cm dimension WC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,6.1400927,46.1803123
node/1747162397,1747162397,node,restaurant,Café Universal,yes,POINT (6.1430003 46.1951466),Genève,CH,26,1205.0,Boulevard du Pont-d'Arve,,,,,https://www.universalcafe.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saas d'entrée 82x113, Hauteur sous table 75, WC 115x87 au meme étage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,6.1430003,46.1951466
node/1747520640,1747520640,node,restaurant,Café Jules Verne,,POINT (6.145282900000001 46.1940464),,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,6.145282900000001,46.1940464
node/1763137366,1763137366,node,restaurant,La Place,,POINT (6.117744099999999 46.1682652),Plan-les-Ouates,,2,,Route des Chevaliers-de-Malte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,6.1177440999999995,46.1682652
node/1770784936,1770784936,node,restaurant,Chez ma Cousine,limited,POINT (6.144057599999999 46.2075229),,,,,,,,,+41 22 731 98 98,http://www.chezmacousine.ch/,,,,,,info@chezmacousine.ch,,,,,,,,,,,,,,,,,,,,,,,,"15% pente entrée, 70cm largeur porte entrée, 75cm hauteur sous table, table à pied latéral, WC au même étage, 63cm largeur porte entrée WC, 116x65 dimension WC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,6.144057599999999,46.2075229
node/1770808534,1770808534,node,restaurant,il Destino,no,POINT (6.142828099999999 46.188133),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches de 9cm à l'entrée, 88cm largeur porte d'entrée, saas de 137x140, hauteur sous table 73cm, table à pied latéral, WC au même étage, 68cm largeur porte intermédiaire pour accès WC, 175X88cm dimension WC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,6.142828099999999,46.188133
node/1770867135,1770867135,node,restaurant,Le Flore,no,POINT (6.149800599999999 46.2015715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches à l'entrée de 22cm chacune, porte entrée large de 75cm, 75cm de hauteur sous table, table avec pied central, WC au même étage, porte WC large de 60cm, dimension WC 167x70cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,6.149800599999999,46.2015715
node/1770873447,1770873447,node,restaurant,Zaitouna,,POINT (6.144527200000001 46.1908049),Genève,,17,1205.0,Place des Augustins,,lebanese,Mo-Fr 11:30-23:00; Sa 11:30-00:00,+41 22 808 09 09,https://www.lafourchette.ch/restaurant/zaitouna/511885?cc=18174-54f,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,"hauteur seuil entrée 8cm, porte entrée large de 75 cm, 98cm de hauteur sous table, table à pied latéral, WC au même étage, porte WC large de 70cm, dimension WC 180x89cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,6.144527200000001,46.1908049
node/1770919876,1770919876,node,restaurant,Les Vignettes,yes,POINT (6.1437245 46.1918206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil entrée haut de 7cm, porte entrée large de 91cm, dimension du saas d'entrée de 150x200cm, 75cm de hauteur sous table, table à pied central, WC au même étage, porte WC large de 60cm, dimension WC 175x78cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,6.1437245,46.1918206
node/1787441135,1787441135,node,restaurant,Capa Negra,,POINT (6.1436243 46.1900983),,,,,,,kebab,Tu-Su 10:00-02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,6.1436243,46.190098299999995
node/1793775406,1793775406,node,restaurant,Le Virage,,POINT (5.9701015 46.1503805),Chancy,,84,,Route de Bellegarde,,,,+41 22 756 00 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,5.9701015,46.1503805
node/1794159970,1794159970,node,restaurant,La Limite,,POINT (6.1301205 46.2064678),Geneva,,11,1203.0,Rue des Charmilles,,french;cafe,Mo-Fr 06:00-24:00; Sa 09:00-24:00,+41 22 345 32 98,,,,,,,,,,,,,,,,,,,,yes,outside,,,,,,yes,,yes,,,,,,,,0.0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,6.1301205,46.2064678
node/1802010731,1802010731,node,restaurant,Le Jardin des Iles,yes,POINT (6.1236432 46.2225971),Genève,,5-7,1209.0,ch. Colladon,,french,,+41 22 730 79 27,,no,,,no,,,,,yes,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,6.1236432,46.2225971
node/1804876720,1804876720,node,restaurant,Le Lexique,,POINT (6.139925499999999 46.2113316),Genève,,14,1201.0,Rue de la Faucille,,french,"Tu-Sa 11:45-14:00, 18:45-22:00",+41 22 733 31 31,https://www.lelexique.ch/,,,,no,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,6.1399254999999995,46.2113316
node/1804876725,1804876725,node,restaurant,Les Fleurs de Marie,,POINT (6.1398401 46.2106923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,6.1398401,46.2106923
node/1807261250,1807261250,node,restaurant,Café de Peney,,POINT (6.0445775 46.2005533),Satigny,,130,,Route d'Aire-la-Ville,,,,+41 22 753 17 55,https://www.cafe-de-peney.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,6.0445775,46.2005533
node/1807261252,1807261252,node,restaurant,Nirvana,,POINT (6.0597529 46.2320805),Meyrin,,375,,Route de Meyrin,,indian,,,,,,,no,,,,,,,,,http://restorang.ch/info.cfm?canton=ge&restono=2372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,6.0597529,46.2320805
node/1807261258,1807261258,node,restaurant,Restaurant 2,,POINT (6.044689900000001 46.23174279999999),,,,,,,,"Mo-Fr 07:00-17:30, Sa-Su off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,6.044689900000001,46.23174279999999
node/1807261263,1807261263,node,restaurant,Restaurant I,,POINT (6.054722 46.231116),,,,,,,,"Mo-Fr 06:00-00:00, Sa-Su 07:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,6.054722,46.231116
node/1816257748,1816257748,node,restaurant,Restaurant Café des Touristes,limited,POINT (6.1381165 46.1797857),,,4,1227.0,rte de St-Julien,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,6.1381165,46.179785700000004
node/1816288702,1816288702,node,restaurant,Café du Tessin,limited,POINT (6.1395756 46.1798396),,,5,1227.0,place du Rondeau,,regional,,+41 22 342 31 09,https://cafedutessin.ch,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,6.1395756,46.1798396
node/1816305393,1816305393,node,restaurant,Fleuve d'Or,,POINT (6.1412654 46.18500220000001),Carouge,,37,1227.0,rue Saint-Joseph,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,6.1412654,46.18500220000001
node/1819025247,1819025247,node,restaurant,Le Lion d'Or,,POINT (6.1403487 46.1804675),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,6.1403487,46.1804675
node/1825338007,1825338007,node,restaurant,MangoDeck,limited,POINT (6.1550374 46.2011328),,,,,,,french,Mo-Sa 08:00-17:00,+41228402006,http://www.mangodeck.ch/,,,,,,,,wlan,,,,,,,,,,,,separated,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,6.1550374,46.201132799999996
node/1839213891,1839213891,node,restaurant,,,POINT (6.154857499999999 46.2961881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,6.154857499999999,46.2961881
node/1852217619,1852217619,node,restaurant,La Squadra,,POINT (6.143021599999999 46.1937257),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,6.143021599999999,46.1937257
