unique_id,osmid,element_type,amenity,name,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,cuisine,note,opening_hours,phone,website,created_by,capacity,delivery,takeaway,name:fr,description,outdoor_seating,reservation,brand,brand:wikidata,brand:wikipedia,email,name:en,internet_access,toilets:wheelchair,disused,contact:fax,contact:phone,contact:website,source,stars,tourism,wikidata,alt_name,smoking,contact:facebook,start_date,drive_in,contact:email,payment:coins,payment:mastercard,payment:notes,payment:visa,wheelchair:description,wheelchair:description:fr,name:de,designation,addr:housename,fax,level,payment:cash,check_date:opening_hours,diet:vegetarian,internet_access:fee,toilets,payment:bitcoin,payment:litecoin,opening_hours:signed,name:ko,survey:date,payment:credit_cards,payment:debit_cards,payment:maestro,payment:postfinance_card,bar,internet_access:ssid,facebook,opening_hours:url,diet:vegan,old_name,opening_hours:covid19,diet:meat,lgbt,contact:phone_1,country,name:it,contact:mobile,access:covid19,delivery:covid19,takeaway:covid19,brewery,drive_through:covid19,food,diet:organic,image,nodes,building,ele,min_age,building:levels,diet:gluten_free,diet:halal,diet:lactose_free,diet:mediterranean,id,lon,lat
node/4069953512,4069953512,node,restaurant,,,POINT (6.1374739 46.2171646),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,6.1374739,46.2171646
node/4069953533,4069953533,node,restaurant,Gaya,,POINT (6.146926 46.2166505),Genève,,,,,asian,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,6.146926,46.2166505
node/4069953542,4069953542,node,restaurant,Sagano,,POINT (6.1415255 46.2200555),,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,6.1415255,46.2200555
node/4158402493,4158402493,node,restaurant,Café Huissoud,,POINT (6.1404427 46.2036608),Geneva,,51,1204,Rue du Stand,regional,,,,http://www.vins-sur-vins.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,6.1404427,46.2036608
node/4158456675,4158456675,node,restaurant,Le Bateau-Lavoir,,POINT (6.1403481 46.2047909),Geneva,,,1204,Promenade des Lavandières,regional,,,,http://www.bateaulavoir.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,6.1403481,46.2047909
node/4158463277,4158463277,node,restaurant,Il Carosello,yes,POINT (6.1410215 46.2007095),Geneva,,25,1204,Boulevard Georges-Favon,italian,,"Mo-Sa 10:00-14:00,18:30-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,6.1410215,46.2007095
node/4159220589,4159220589,node,restaurant,Dario's,,POINT (6.1591995 46.2025418),,,4,,Rue de Montchoisy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,6.1591995,46.2025418
node/4159224189,4159224189,node,restaurant,La Gondola,,POINT (6.1557157 46.2039742),,,4,,Rue Muzy,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,6.1557157,46.2039742
node/4159225989,4159225989,node,restaurant,Chez Henry,limited,POINT (6.1505499 46.2114537),,,37,,Rue Philippe-Plantamour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,6.1505499,46.2114537
node/4159503210,4159503210,node,restaurant,Taco Rico,no,POINT (6.1434716 46.1984319),,,3,,Rue de l'Université,mexican,,Tu-Sa 11:00-22:00; Mo 11:00-14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terrasse accessible in summer. otherwise this restaurant is downstairs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,6.1434716,46.1984319
node/4193565798,4193565798,node,restaurant,Green Mang,,POINT (6.1409741 46.2097569),,,,,,,,,,,,,,yes,Green Mango Montbrillant,,,,,,,,Green Mango Montbrillant,,,,,,,,,,,,,,,,,,,,,,,Green Mango Montbrillant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,6.1409741,46.2097569
node/4202452844,4202452844,node,restaurant,Neptüne,,POINT (6.1379502 46.2037777),,,,,,,,,+41 22 320 15 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,6.1379502,46.2037777
node/4219992587,4219992587,node,restaurant,La Pointe à la Bise,,POINT (6.1932448 46.2446548),,,,,,,,07:00-24:00,+41 22 752 11 60,https://www.pointe-bise.ch/,,,,,,,,,,,,pointe.bise@bluewin.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,6.1932448,46.2446548
node/4222276746,4222276746,node,restaurant,,,POINT (6.1338585 46.2115286),,,,,,brazilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,6.1338585,46.2115286
node/4222276750,4222276750,node,restaurant,La Maison d'Asie,yes,POINT (6.1370673 46.2105477),,,20,1201,Rue de la Servette,asian,,"Mo-Su 11:30-14:30, 18:30-22:30",,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,Vietnamese restaurant. Great food. But toilets are downstairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,6.1370673,46.2105477
node/4222276752,4222276752,node,restaurant,Yun Bar Sushi,,POINT (6.1379912 46.2097454),,,,,,kebab,,"Mo-Sa 11:30-14:30,17:00-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,6.1379912,46.2097454
node/4222276755,4222276755,node,restaurant,Willy's Traiteur,no,POINT (6.1383261 46.209616),Genève,,,,Rue de la Servette,bolivian,,Mo off,0225666041,,,,,yes,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,435,6.1383261,46.209616
node/4222276759,4222276759,node,restaurant,Saladwich,,POINT (6.1364176 46.2107541),,,,,,sandwich;salad,,Mo-Fr 06:30-18:30; Sa 7:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,6.1364176,46.2107541
node/4222276763,4222276763,node,restaurant,Miyako,,POINT (6.1443977 46.208003),Genève,,11,1201,Rue de Chantepoulet,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,6.1443977,46.208003
node/4222276766,4222276766,node,restaurant,Fuji,,POINT (6.1438496 46.2083578),Genève,,6,1201,Sqare de Chantepoulet,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,6.1438496,46.2083578
node/4222276769,4222276769,node,restaurant,,,POINT (6.1439054 46.2083461),,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,6.1439054,46.2083461
node/4222276771,4222276771,node,restaurant,,,POINT (6.133957 46.2114717),,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,6.133957,46.2114717
node/4222276772,4222276772,node,restaurant,Le phare,,POINT (6.1442005 46.2080154),,,,,,tapas;kebab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/lepharegeneve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,441,6.1442005,46.2080154
node/4230162615,4230162615,node,restaurant,Cafe du Commerce,no,POINT (6.1278121 46.2233035),,,,,,regional,,,,,,50,no,no,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,6.1278121,46.2233035
node/4244817369,4244817369,node,restaurant,,,POINT (6.0841837 46.2265265),,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,6.0841837,46.2265265
node/4263413589,4263413589,node,restaurant,Le Chat Rouge,,POINT (6.1356179 46.2080939),,,25,,Rue Voltaire,mexican,,"Mo,Su 18:30-23:00; Tu-Sa 11:30-13:45,18:30-23:00",+41 22 344 98 98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,6.1356179,46.2080939
node/4264690590,4264690590,node,restaurant,Boreal x El Salad,,POINT (6.143358 46.2087384),,,,1201,Square de Chantepoulet,,,Mo-Fr 10:00-19:00; Sa-Su 11:00-18:00,,http://www.borealcoffee.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,6.143358,46.2087384
node/4292392388,4292392388,node,restaurant,,,POINT (6.1216392 46.1833968),,,,1212,,international;fine_dining;french,,,+41 22 743 12 00,http://www.cafezinette.ch,,,,,,,,,,,,info@cafezinette.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,6.1216392,46.1833968
node/4293466689,4293466689,node,restaurant,Edward's,,POINT (6.1457191 46.2081859),,,,,,bagel;american;burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,6.1457191,46.2081859
node/4313748865,4313748865,node,restaurant,Café du Meg,,POINT (6.1366552 46.1977567),Genève,,,,,coffee_shop;french,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,6.1366552,46.1977567
node/4319090889,4319090889,node,restaurant,Le vignoble doré,,POINT (6.0134546 46.1881987),Russin,,332,1281,Route du Mandement,,,,,https://www.vignobledore.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,6.0134546,46.1881987
node/4342388790,4342388790,node,restaurant,Han Lung,,POINT (6.1488573 46.2224535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,6.1488573,46.2224535
node/4346039505,4346039505,node,restaurant,Carnevale di Venezia pizzeria,,POINT (6.1477549 46.2130016),Genève,,55,1201,Rue de Berne,italian,,"Mo-Fr 11:00-14:30,13:30-23:00; Su 18:30-23:00",,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,6.1477549,46.2130016
node/4347397255,4347397255,node,restaurant,Le Caprice,,POINT (6.1291465 46.1805487),,,,,,italian,,Mo-Fr 07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,6.1291465,46.1805487
node/4347401915,4347401915,node,restaurant,Molino,yes,POINT (6.127452 46.1793597),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,6.127452,46.1793597
node/4365115851,4365115851,node,restaurant,,,POINT (6.1500105 46.2119647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,6.1500105,46.2119647
node/4365115854,4365115854,node,restaurant,,no,POINT (6.1499352 46.2114265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,6.1499352,46.2114265
node/4365115883,4365115883,node,restaurant,,limited,POINT (6.148677 46.2108014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,6.148677,46.2108014
node/4365117235,4365117235,node,restaurant,El Lemos,,POINT (6.1500833 46.2123631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,6.1500833,46.2123631
node/4376798104,4376798104,node,restaurant,Forces Motrices,,POINT (6.1368124 46.20398),,,,,,,,Mo-Fr 09:00-22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,6.1368124,46.20398
node/4382152636,4382152636,node,restaurant,Restaurant Sen,,POINT (6.1454643 46.2120948),,,,,,,,Mo-Su 11:30-14:00; Mo-Su 18:30-23:00,+41227311318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,6.1454643,46.2120948
node/4386975289,4386975289,node,restaurant,italian pub & restaurant pizzeria,yes,POINT (6.1317886 46.2001801),,,,,,pizza,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,6.1317886,46.2001801
node/4386975389,4386975389,node,restaurant,la quantine des commerçants,,POINT (6.1329976 46.1998335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,6.1329976,46.1998335
node/4387021796,4387021796,node,restaurant,boco,,POINT (6.1392108 46.2025408),,,,,,,,,,,,,,,boco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,6.1392108,46.2025408
node/4388745697,4388745697,node,restaurant,Restautant Kialy - Egalic Sarl,,POINT (6.1398197 46.2031249),,,12,1204,Boulevard Georges-Favon,,,,+41 22 320 17 25,,,,,,Kytaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,6.1398197,46.2031249
node/4389042494,4389042494,node,restaurant,Capocaccia - Rest./ Bar,,POINT (6.1460428 46.2028606),,,6,1204,Rue de la Rôtisserie,,,,+41 22 310 15 15,http://capocaccia.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,6.1460428,46.2028606
node/4394209814,4394209814,node,restaurant,Kebab Instanbul,,POINT (6.143346 46.2091142),Genève,,,,,kebab,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,6.143346,46.2091142
node/4395019378,4395019378,node,restaurant,Le Figuier,,POINT (6.1248832 46.2136418),Genève,,32,1203,Avenue De-Luserna,lebanese,,"Mo,We-Su 11:30-14:30,19:00-23:00",,http://www.le-figuier.ch,,,,,,,,,,,,,,,,,,+41 22 340 76 75,,,,,,,,,,,salam@le-figuier.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 76 358 16 14,CH,,,,,,,,,,,,,,,,,,,,466,6.1248832,46.2136418
node/4397493395,4397493395,node,restaurant,Il Ritrovo,,POINT (6.1390775 46.2010773),Genève,,,1205,,,,,+41 22 329 96 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,6.1390775,46.2010773
node/4400655989,4400655989,node,restaurant,Vert Attitude,,POINT (6.1597094 46.2016264),,,,,,,,,,,,,,,,,,,,,,,Vert Attitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,6.1597094,46.2016264
node/4400661500,4400661500,node,restaurant,Restaurant Sen,,POINT (6.1449954 46.2122262),,,,,,,,,,,,,,,,,,,,,,,Cho Lon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,6.1449954,46.2122262
node/4400663295,4400663295,node,restaurant,Pizza Leggera,no,POINT (6.1556457 46.200567),Genève,,6,,Rue Adrien-Lachenal,pizza,,"Mo-Fr 11:45-14:15,18:30-22:30;Sa-Su 12:00-14:15,18:30-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,470,6.1556457,46.200567
node/4405330892,4405330892,node,restaurant,ALMA Restaurant,,POINT (6.1579037 46.202631),Genève,,6,1207,Rue Henri-Blanvalet,peruvian,,,,https://www.alma-geneve.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,6.1579037,46.202631
node/4412723600,4412723600,node,restaurant,Dumont et Dupraz SA,,POINT (6.1339597 46.2000772),,,,1205,,,,,+41223281717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,6.1339597,46.2000772
node/4476510340,4476510340,node,restaurant,Café Batelle,,POINT (6.1392327 46.1759703),Carouge (GE),,17,1227,Rue de la Tambourine,,,Mo-Fr 07:30-16:00,,,,,,yes,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,6.1392327,46.1759703
node/4489306991,4489306991,node,restaurant,Bai Toey Geneva,,POINT (6.1387343 46.2013161),,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,6.1387343,46.2013161
node/4502591790,4502591790,node,restaurant,La Pignata,,POINT (6.139729 46.2003558),,,3,1204,Avenue du Mail,italian_pizza,,"Mo-Sa 11:30-14:00,18:30-23:00; Su 12:00-14:30,18:30-22:30",+41 22 320 22 08,https://lapignata.ch/,,,,,,,,,,,,info@lapignata.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Pignata,,,,,,,,,,,,,,,,,,,475,6.139729,46.2003558
node/4513562643,4513562643,node,restaurant,Rolling Pizza,,POINT (6.1287205 46.2142244),Genève,,,,Route de Meyrin,pizza,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,6.1287205,46.2142244
node/4513562644,4513562644,node,restaurant,Domninos,,POINT (6.1267564 46.2086978),Genève,,1,1203,Avenue Wendt,pizza,,Mo-Su 11:00-23:59,+41 22 919 20 20,https://www.dominos.ch/fr/livraison-pizza/geneve-servette,,30,yes,yes,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,6.1267564,46.2086978
node/4533925192,4533925192,node,restaurant,The Hamburger Foundation,,POINT (6.1438551 46.196487),,,,1205,,burger,,Mo-Su 11:30-22:30,+41 22 436 88 70,https://www.thehamburgerfoundation.ch/en/restaurant-plainpalais.html,,,,,The Hamburger Foundation,,,,,,,,The Hamburger Foundation,wlan,,,,,,,,,,,,,,,,,,,,,,The Hamburger Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,6.1438551,46.196487
node/4537555276,4537555276,node,restaurant,Aux 5 sens,,POINT (6.1415196 46.21201),Genève,,20,1201,Rue de Montbrillant,senegalese,,11:30-23:59,+41 22 734 39 57,https://restaurants-geneve.ch/aux-5-sens/aux-5-sens.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 76 391 06 73,,,,,,,,,,,,,,,,,,479,6.1415196,46.21201
node/4557751791,4557751791,node,restaurant,Le Thermomètre,,POINT (6.1496272 46.2031549),,,22,1204,Rue Neuve-du-Molard,regional,,,+41 22 310 25 35,,,,,,Le Thermomètre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,6.1496272,46.2031549
node/4558176679,4558176679,node,restaurant,Maison de Corée,,POINT (6.141586 46.206726),Genève,,4,1201,Rue des Corps-Saints,asian,,,+41 22 741 45 41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,6.141586,46.206726
node/4564678336,4564678336,node,restaurant,Noodl,,POINT (6.1573924 46.2031371),Genève,,8,,Rue des Eaux-Vives,thai,,"Mo-Su 12:00-14:00,18:30-22:30",+41 22 736 11 88,http://www.noodl.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,6.1573924,46.2031371
node/4575798591,4575798591,node,restaurant,Riverside Café,,POINT (6.145514 46.2047804),Genève,,19,1204,Rue du Rhône,french;international;burger,,Mo-Fr 08:00-02:00; Sa 10:00-02:00; Su 12:00-20:00,+41 22 311 32 00,http://riversidecafe.ch,,,no,no,,,yes,,,,,welcome@riversidecafe.ch,Riverside Café,wlan,,,,,,http://riversidecafe.ch,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,6.145514,46.2047804
node/4604994841,4604994841,node,restaurant,auberge port gitana,,POINT (6.1540078 46.2538015),Bellevue,,314,1293,Route de Lausanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,6.1540078,46.2538015
node/4604999227,4604999227,node,restaurant,Little India,,POINT (6.1472071 46.2141378),,,20,,Rue du Prieuré,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,6.1472071,46.2141378
node/4605036050,4605036050,node,restaurant,Spaghetti Factory,,POINT (6.1497645 46.201446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,6.1497645,46.201446
node/4605040001,4605040001,node,restaurant,Brasserie La Sportive,,POINT (6.1439187 46.193798),,,,,,,,Mo-Su 06:00-02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,6.1439187,46.193798
node/4614611589,4614611589,node,restaurant,Jame's Pub,,POINT (6.1452436 46.2116102),,,64,1201,Rue De-Monthoux,thai,,Mo-Fr 12:00-00:00; Sa-Su 16:00-00:00,,http://www.james-pub.com,,,,,,,no,,,,,,Jame's Pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,6.1452436,46.2116102
node/4618270590,4618270590,node,restaurant,Swiss Grill,,POINT (6.1608322 46.2034435),,,,1207,,burger,,"Mo-Sa 09:00-14:00, 18:00-22:00",+41 22 736 06 06,,,,,,Swiss Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,6.1608322,46.2034435
node/4637441489,4637441489,node,restaurant,,,POINT (6.148111 46.2101292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,6.148111,46.2101292
node/4637973392,4637973392,node,restaurant,le demi lune cafe,,POINT (6.149374 46.1996075),,,3,1204,Rue Etienne-Dumont,,,"Mo-Fr 11:45-15:00,18:00-23:00, Sa,Su 18:00-24:00",,,,,,,le demi lune cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,6.149374,46.1996075
node/4648201791,4648201791,node,restaurant,La Felicita,,POINT (6.1048416 46.1869379),,,,,,italian,,,,,,,,,La Felicita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,6.1048416,46.1869379
node/4648271289,4648271289,node,restaurant,Le Laner,,POINT (6.1072349 46.1864315),,,,,,french,,,,,,,,,Le Laner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,6.1072349,46.1864315
